id,parish_uid,site_uid,region,town,parish_name,parish_label,site_name,day_of_week,time_24h,service_type,mass_category,verified_status,language,special_rule,qualifier,notes,source_url,last_checked,is_active,latitude,longitude,maps_query,parent_parish,site_type,is_mass_only_visible,display_category,search_text
RN-CURIMM-CURIMM-LUN-0700-E219,region-nord-cur-immacule-de-marie,region-nord-cur-immacule-de-marie-cur-immacule-de-marie-riviere-du-rempart,Région Nord,Rivière-du-Rempart,Cœur-Immaculé-de-Marie,Cœur-Immaculé-de-Marie,Cœur-Immaculé-de-Marie,Lundi,07:00,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/region-nord/coeur-immacule-de-marie-1917,2026-04-23,True,-20.093,57.631,"Cœur-Immaculé-de-Marie, Rivière-du-Rempart, Mauritius",Cœur-Immaculé-de-Marie,Parish Church,True,Mass,region nord riviere du rempart c ur immacule de marie c ur immacule de marie c ur immacule de marie c ur immacule de marie
RN-CURIMM-NOTRED-MAR-0700-902E,region-nord-cur-immacule-de-marie,region-nord-cur-immacule-de-marie-notre-dame-de-l-assomption-roches-noires,Région Nord,Roches-Noires,Cœur-Immaculé-de-Marie,Cœur-Immaculé-de-Marie,Notre-Dame-de-l'Assomption,Mardi,07:00,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/region-nord/coeur-immacule-de-marie-1917,2026-04-23,True,,,"Notre-Dame-de-l'Assomption, Roches-Noires, Mauritius",Cœur-Immaculé-de-Marie,Sub-parish,True,Mass,region nord roches noires c ur immacule de marie c ur immacule de marie notre dame de l assomption c ur immacule de marie
RN-CURIMM-NOCESD-MER-1730-5D1B,region-nord-cur-immacule-de-marie,region-nord-cur-immacule-de-marie-noces-de-cana-riviere-du-rempart,Région Nord,Rivière-du-Rempart,Cœur-Immaculé-de-Marie,Cœur-Immaculé-de-Marie,Noces-de-Cana,Mercredi,17:30,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/region-nord/coeur-immacule-de-marie-1917,2026-04-23,True,,,"Noces-de-Cana, Rivière-du-Rempart, Mauritius",Cœur-Immaculé-de-Marie,Sub-parish,True,Mass,region nord riviere du rempart c ur immacule de marie c ur immacule de marie noces de cana c ur immacule de marie
RN-CURIMM-CURIMM-VEN-0630-2E88,region-nord-cur-immacule-de-marie,region-nord-cur-immacule-de-marie-cur-immacule-de-marie-riviere-du-rempart,Région Nord,Rivière-du-Rempart,Cœur-Immaculé-de-Marie,Cœur-Immaculé-de-Marie,Cœur-Immaculé-de-Marie,Vendredi,06:30,Mass,Mass,Verified,,Third Friday only,Third Friday only,Adoration & Mass,https://dioceseportlouis.org/diocese/les-paroisses/region-nord/coeur-immacule-de-marie-1917,2026-04-23,True,-20.093,57.631,"Cœur-Immaculé-de-Marie, Rivière-du-Rempart, Mauritius",Cœur-Immaculé-de-Marie,Parish Church,True,Mass,region nord riviere du rempart c ur immacule de marie c ur immacule de marie c ur immacule de marie c ur immacule de marie third friday only third friday only adoration mass
RN-CURIMM-CURIMM-VEN-0700-9D7D,region-nord-cur-immacule-de-marie,region-nord-cur-immacule-de-marie-cur-immacule-de-marie-riviere-du-rempart,Région Nord,Rivière-du-Rempart,Cœur-Immaculé-de-Marie,Cœur-Immaculé-de-Marie,Cœur-Immaculé-de-Marie,Vendredi,07:00,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/region-nord/coeur-immacule-de-marie-1917,2026-04-23,True,-20.093,57.631,"Cœur-Immaculé-de-Marie, Rivière-du-Rempart, Mauritius",Cœur-Immaculé-de-Marie,Parish Church,True,Mass,region nord riviere du rempart c ur immacule de marie c ur immacule de marie c ur immacule de marie c ur immacule de marie
RN-CURIMM-NOCESD-VEN-1100-CC01,region-nord-cur-immacule-de-marie,region-nord-cur-immacule-de-marie-noces-de-cana-riviere-du-rempart,Région Nord,Rivière-du-Rempart,Cœur-Immaculé-de-Marie,Cœur-Immaculé-de-Marie,Noces-de-Cana,Vendredi,11:00,Mass,Mass,Verified,,First Friday only,First Friday only,Adoration & Mass,https://dioceseportlouis.org/diocese/les-paroisses/region-nord/coeur-immacule-de-marie-1917,2026-04-23,True,,,"Noces-de-Cana, Rivière-du-Rempart, Mauritius",Cœur-Immaculé-de-Marie,Sub-parish,True,Mass,region nord riviere du rempart c ur immacule de marie c ur immacule de marie noces de cana c ur immacule de marie first friday only first friday only adoration mass
RN-CURIMM-NOCESD-SAM-1600-0FB5,region-nord-cur-immacule-de-marie,region-nord-cur-immacule-de-marie-noces-de-cana-riviere-du-rempart,Région Nord,Rivière-du-Rempart,Cœur-Immaculé-de-Marie,Cœur-Immaculé-de-Marie,Noces-de-Cana,Samedi,16:00,Mass,Mass,Verified,,,,Vigil Mass,https://dioceseportlouis.org/diocese/les-paroisses/region-nord/coeur-immacule-de-marie-1917,2026-04-23,True,,,"Noces-de-Cana, Rivière-du-Rempart, Mauritius",Cœur-Immaculé-de-Marie,Sub-parish,True,Mass,region nord riviere du rempart c ur immacule de marie c ur immacule de marie noces de cana c ur immacule de marie vigil mass
RN-CURIMM-NOTRED-SAM-1730-20B3,region-nord-cur-immacule-de-marie,region-nord-cur-immacule-de-marie-notre-dame-de-l-assomption-roches-noires,Région Nord,Roches-Noires,Cœur-Immaculé-de-Marie,Cœur-Immaculé-de-Marie,Notre-Dame-de-l'Assomption,Samedi,17:30,Mass,Mass,Verified,,,,Vigil Mass,https://dioceseportlouis.org/diocese/les-paroisses/region-nord/coeur-immacule-de-marie-1917,2026-04-23,True,,,"Notre-Dame-de-l'Assomption, Roches-Noires, Mauritius",Cœur-Immaculé-de-Marie,Sub-parish,True,Mass,region nord roches noires c ur immacule de marie c ur immacule de marie notre dame de l assomption c ur immacule de marie vigil mass
RN-CURIMM-SAINTN-DIM-0630-8E53,region-nord-cur-immacule-de-marie,region-nord-cur-immacule-de-marie-saint-nathanael-pointe-des-lascars,Région Nord,Pointe-des-Lascars,Cœur-Immaculé-de-Marie,Cœur-Immaculé-de-Marie,Saint-Nathanaël,Dimanche,06:30,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/region-nord/coeur-immacule-de-marie-1917,2026-04-23,True,,,"Saint-Nathanaël, Pointe-des-Lascars, Mauritius",Cœur-Immaculé-de-Marie,Sub-parish,True,Mass,region nord pointe des lascars c ur immacule de marie c ur immacule de marie st nathanael c ur immacule de marie
RN-CURIMM-NOTRED-DIM-0800-C64C,region-nord-cur-immacule-de-marie,region-nord-cur-immacule-de-marie-notre-dame-de-lesperance-piton,Région Nord,Piton,Cœur-Immaculé-de-Marie,Cœur-Immaculé-de-Marie,Notre-Dame-de-l’Espérance,Dimanche,08:00,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/region-nord/coeur-immacule-de-marie-1917,2026-04-23,True,,,"Notre-Dame-de-l’Espérance, Piton, Mauritius",Cœur-Immaculé-de-Marie,Sub-parish,True,Mass,region nord piton c ur immacule de marie c ur immacule de marie notre dame de l esperance c ur immacule de marie
RN-CURIMM-CURIMM-DIM-0930-E714,region-nord-cur-immacule-de-marie,region-nord-cur-immacule-de-marie-cur-immacule-de-marie-riviere-du-rempart,Région Nord,Rivière-du-Rempart,Cœur-Immaculé-de-Marie,Cœur-Immaculé-de-Marie,Cœur-Immaculé-de-Marie,Dimanche,09:30,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/region-nord/coeur-immacule-de-marie-1917,2026-04-23,True,-20.093,57.631,"Cœur-Immaculé-de-Marie, Rivière-du-Rempart, Mauritius",Cœur-Immaculé-de-Marie,Parish Church,True,Mass,region nord riviere du rempart c ur immacule de marie c ur immacule de marie c ur immacule de marie c ur immacule de marie
RN-NOTRED-NOTRED-SAM-1630-461A,region-nord-notre-dame-de-fatima,region-nord-notre-dame-de-fatima-notre-dame-de-fatima-triolet,Région Nord,Triolet,Notre-Dame-de-Fatima,Notre-Dame-de-Fatima,Notre-Dame-de-Fatima,Samedi,16:30,Mass,Mass,Verified,,,,Vigil Mass,https://dioceseportlouis.org/diocese/les-paroisses/region-nord/notre-dame-de-fatima-1964,2026-04-23,True,-20.057,57.55,"Notre-Dame-de-Fatima, Triolet, Mauritius",Notre-Dame-de-Fatima,Parish Church,True,Mass,region nord triolet notre dame de fatima notre dame de fatima notre dame de fatima notre dame de fatima vigil mass
RN-NOTRED-NOTRED-DIM-0800-8ECB,region-nord-notre-dame-de-fatima,region-nord-notre-dame-de-fatima-notre-dame-de-fatima-triolet,Région Nord,Triolet,Notre-Dame-de-Fatima,Notre-Dame-de-Fatima,Notre-Dame-de-Fatima,Dimanche,08:00,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/region-nord/notre-dame-de-fatima-1964,2026-04-23,True,-20.057,57.55,"Notre-Dame-de-Fatima, Triolet, Mauritius",Notre-Dame-de-Fatima,Parish Church,True,Mass,region nord triolet notre dame de fatima notre dame de fatima notre dame de fatima notre dame de fatima
RN-NOTRED-NOTRED-LUN-0615-346E,region-nord-notre-dame-de-la-delivrande,region-nord-notre-dame-de-la-delivrande-notre-dame-de-la-delivrande-montagne-longue,Région Nord,Montagne Longue,Notre-Dame-de-la-Délivrande,Notre-Dame-de-la-Délivrande,Notre-Dame-de-la-Délivrande,Lundi,06:15,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/region-nord/notre-dame-de-la-delivrande-1864-1,2026-04-23,True,-19.985,57.614,"Notre-Dame-de-la-Délivrande, Montagne Longue, Mauritius",Notre-Dame-de-la-Délivrande,Parish Church,True,Mass,region nord montagne longue notre dame de la delivrande notre dame de la delivrande notre dame de la delivrande notre dame de la delivrande
RN-NOTRED-SAINTE-LUN-1800-2C53,region-nord-notre-dame-de-la-delivrande,region-nord-notre-dame-de-la-delivrande-sainte-therese-montagne-longue,Région Nord,Montagne Longue,Notre-Dame-de-la-Délivrande,Notre-Dame-de-la-Délivrande,Sainte-Thérèse,Lundi,18:00,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/region-nord/notre-dame-de-la-delivrande-1864-1,2026-04-23,True,,,"Sainte-Thérèse, Montagne Longue, Mauritius",Notre-Dame-de-la-Délivrande,Sub-parish,True,Mass,region nord montagne longue notre dame de la delivrande notre dame de la delivrande sainte therese notre dame de la delivrande
RN-NOTRED-NOTRED-MAR-0615-D189,region-nord-notre-dame-de-la-delivrande,region-nord-notre-dame-de-la-delivrande-notre-dame-de-la-delivrande-montagne-longue,Région Nord,Montagne Longue,Notre-Dame-de-la-Délivrande,Notre-Dame-de-la-Délivrande,Notre-Dame-de-la-Délivrande,Mardi,06:15,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/region-nord/notre-dame-de-la-delivrande-1864-1,2026-04-23,True,-19.985,57.614,"Notre-Dame-de-la-Délivrande, Montagne Longue, Mauritius",Notre-Dame-de-la-Délivrande,Parish Church,True,Mass,region nord montagne longue notre dame de la delivrande notre dame de la delivrande notre dame de la delivrande notre dame de la delivrande
RN-NOTRED-NOTRED-MER-0615-3F83,region-nord-notre-dame-de-la-delivrande,region-nord-notre-dame-de-la-delivrande-notre-dame-de-la-delivrande-montagne-longue,Région Nord,Montagne Longue,Notre-Dame-de-la-Délivrande,Notre-Dame-de-la-Délivrande,Notre-Dame-de-la-Délivrande,Mercredi,06:15,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/region-nord/notre-dame-de-la-delivrande-1864-1,2026-04-23,True,-19.985,57.614,"Notre-Dame-de-la-Délivrande, Montagne Longue, Mauritius",Notre-Dame-de-la-Délivrande,Parish Church,True,Mass,region nord montagne longue notre dame de la delivrande notre dame de la delivrande notre dame de la delivrande notre dame de la delivrande
RN-NOTRED-NOTRED-JEU-0615-A7F3,region-nord-notre-dame-de-la-delivrande,region-nord-notre-dame-de-la-delivrande-notre-dame-de-la-delivrande-montagne-longue,Région Nord,Montagne Longue,Notre-Dame-de-la-Délivrande,Notre-Dame-de-la-Délivrande,Notre-Dame-de-la-Délivrande,Jeudi,06:15,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/region-nord/notre-dame-de-la-delivrande-1864-1,2026-04-23,True,-19.985,57.614,"Notre-Dame-de-la-Délivrande, Montagne Longue, Mauritius",Notre-Dame-de-la-Délivrande,Parish Church,True,Mass,region nord montagne longue notre dame de la delivrande notre dame de la delivrande notre dame de la delivrande notre dame de la delivrande
RN-NOTRED-NOTRED-VEN-0615-CF16,region-nord-notre-dame-de-la-delivrande,region-nord-notre-dame-de-la-delivrande-notre-dame-de-la-delivrande-montagne-longue,Région Nord,Montagne Longue,Notre-Dame-de-la-Délivrande,Notre-Dame-de-la-Délivrande,Notre-Dame-de-la-Délivrande,Vendredi,06:15,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/region-nord/notre-dame-de-la-delivrande-1864-1,2026-04-23,True,-19.985,57.614,"Notre-Dame-de-la-Délivrande, Montagne Longue, Mauritius",Notre-Dame-de-la-Délivrande,Parish Church,True,Mass,region nord montagne longue notre dame de la delivrande notre dame de la delivrande notre dame de la delivrande notre dame de la delivrande
RN-NOTRED-NOTRED-SAM-1600-525E,region-nord-notre-dame-de-la-delivrande,region-nord-notre-dame-de-la-delivrande-notre-dame-de-la-delivrande-montagne-longue,Région Nord,Montagne Longue,Notre-Dame-de-la-Délivrande,Notre-Dame-de-la-Délivrande,Notre-Dame-de-la-Délivrande,Samedi,16:00,Mass,Mass,Verified,,,,Vigil Mass,https://dioceseportlouis.org/diocese/les-paroisses/region-nord/notre-dame-de-la-delivrande-1864-1,2026-04-23,True,-19.985,57.614,"Notre-Dame-de-la-Délivrande, Montagne Longue, Mauritius",Notre-Dame-de-la-Délivrande,Parish Church,True,Mass,region nord montagne longue notre dame de la delivrande notre dame de la delivrande notre dame de la delivrande notre dame de la delivrande vigil mass
RN-NOTRED-SAINTE-SAM-1745-BCF8,region-nord-notre-dame-de-la-delivrande,region-nord-notre-dame-de-la-delivrande-sainte-therese-montagne-longue,Région Nord,Montagne Longue,Notre-Dame-de-la-Délivrande,Notre-Dame-de-la-Délivrande,Sainte-Thérèse,Samedi,17:45,Mass,Mass,Verified,,,,Vigil Mass,https://dioceseportlouis.org/diocese/les-paroisses/region-nord/notre-dame-de-la-delivrande-1864-1,2026-04-23,True,,,"Sainte-Thérèse, Montagne Longue, Mauritius",Notre-Dame-de-la-Délivrande,Sub-parish,True,Mass,region nord montagne longue notre dame de la delivrande notre dame de la delivrande sainte therese notre dame de la delivrande vigil mass
RN-NOTRED-NOTRED-DIM-0800-949F,region-nord-notre-dame-de-la-delivrande,region-nord-notre-dame-de-la-delivrande-notre-dame-de-la-delivrande-montagne-longue,Région Nord,Montagne Longue,Notre-Dame-de-la-Délivrande,Notre-Dame-de-la-Délivrande,Notre-Dame-de-la-Délivrande,Dimanche,08:00,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/region-nord/notre-dame-de-la-delivrande-1864-1,2026-04-23,True,-19.985,57.614,"Notre-Dame-de-la-Délivrande, Montagne Longue, Mauritius",Notre-Dame-de-la-Délivrande,Parish Church,True,Mass,region nord montagne longue notre dame de la delivrande notre dame de la delivrande notre dame de la delivrande notre dame de la delivrande
RN-NOTRED-SAINTS-LUN-1800-FE72,region-nord-notre-dame-de-la-salette,region-nord-notre-dame-de-la-salette-saints-anges-gardiens-grand-baie,Région Nord,Grand-Baie,Notre-Dame-de-la-Salette,Notre-Dame-de-la-Salette,Saints-Anges-Gardiens,Lundi,18:00,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/region-nord/notre-dame-de-la-salette-1864,2026-04-23,True,-20.006,57.66,"Saints-Anges-Gardiens, Grand-Baie, Mauritius",Notre-Dame-de-la-Salette,Sub-parish,True,Mass,region nord grand baie notre dame de la salette notre dame de la salette saints anges gardiens notre dame de la salette
RN-NOTRED-SAINTS-MER-0700-98F1,region-nord-notre-dame-de-la-salette,region-nord-notre-dame-de-la-salette-saints-anges-gardiens-grand-baie,Région Nord,Grand-Baie,Notre-Dame-de-la-Salette,Notre-Dame-de-la-Salette,Saints-Anges-Gardiens,Mercredi,07:00,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/region-nord/notre-dame-de-la-salette-1864,2026-04-23,True,-20.006,57.66,"Saints-Anges-Gardiens, Grand-Baie, Mauritius",Notre-Dame-de-la-Salette,Sub-parish,True,Mass,region nord grand baie notre dame de la salette notre dame de la salette saints anges gardiens notre dame de la salette
